33;180;Non je n'ai rien oublié;1971;1970;Aznavour Charles;4;158.0;;31.0;0.0;;
34;181;Que c'est triste Venise;1964;1960;Aznavour Charles;1;;;31.0;0.0;;
35;110;Bleu blanc blond;1959;1950;Amont Marcel;4;230.0;;;1.0;;
36;80;Pour la peine;2011;2010;1789 Les Amants de la Bastille;4;140.0;;;0.25;;
37;86;Ma bataille;2011;2010;Adam & Ève;4;112.0;;;0.0;;
38;82;2 be 3;1997;1990;2 Be 3;4;185.0;;207.0;0.5;;
39;116;Je veux tes yeux;2018;2010;Angèle;4;109.0;295.0;295.0;0.4;;
40;139;Je m'appelle Bagdad;2005;2000;Arena Tina;3;63.0;;230.0;0.0;;
41;141;L'amour en solitaire;2017;2010;Armanet Juliette;4;71.0;;;0.5;;
42;142;Du poisson;2005;2000;Armorica (Terre de pêcheurs);1;275.0;;;1.0;;
43;118;La thune;2018;2010;Angèle;3;69.0;;295.0;0.8;;
44;115;Fever;2020;2020;Angèle;1;;;295.0;0.0;;
45;121;Tout oublier;2018;2010;Angèle;0;206.0;;295.0;1.0;;
46;169;Il faut savoir;1961;1960;Aznavour Charles;1;;;31.0;0.0;;
47;170;J'aime Paris au mois de mai;1956;1950;Aznavour Charles;1;364.0;;31.0;0.0;;
48;126;A présent tu peux t'en aller;1964;1960;Anthony Richard;3;97.0;;;0.2;;
49;124;La neige au Sahara;1997;1990;Anggun;3;108.0;;;0.75;;
50;91;Vous permettez Monsieur;1964;1960;Adamo Salvatore;4;35.0;;;0.3333333333333333;;
51;119;Oui ou non;2019;2010;Angèle;3;41.0;;295.0;0.6;;
52;120;Ta reine;2018;2010;Angèle;3;105.0;;295.0;0.5;;
53;168;Hier encore;1964;1960;Aznavour Charles;4;35.0;;31.0;1.0;;
54;134;Folie arcadienne;2017;2010;Arcadian;1;227.0;;;0.0;;
55;143;Les parfums de sa vie;1988;1980;Art Mengo;4;136.0;;;0.4;;
56;144;Elle est à toi;2000;2000;Assia;4;97.0;;;0.5;;
57;145;Oh les filles !;1973;1970;Au Bonheur des Dames;3;41.0;;;0.6666666666666666;;
58;147;Alter ego;2001;2000;Aubert Jean-Louis;4;39.0;;;0.5;20k;147.0
59;149;Du bonheur;2020;2020;Aubert Jean-Louis;1;71.0;;;0.0;;
60;158;Hasta luego;1973;1970;Aufray Hugues;4;39.0;;;0.0;;
61;131;Les élucubrations d'Antoine;1966;1960;Antoine;4;56.0;;;0.5;;
62;113;Balance ton quoi;2019;2010;Angèle;0;69.0;;295.0;0.7142857142857143;;
63;161;Stewball;1966;1960;Aufray Hugues;1;178.0;;;0.0;;
64;162;Tchin tchin;1976;1970;Aufray Hugues;1;134.0;;;0.0;;
65;165;Emmenez-moi;1968;1960;Aznavour Charles;0;53.0;;31.0;0.6;;
66;114;Flou;2018;2010;Angèle;4;34.0;;295.0;0.4;;
67;188;Vingt ans;1987;1980;Bachelet Pierre;4;77.0;;;0.0;;
68;164;Désormais;1969;1960;Aznavour Charles;3;48.0;184.0;31.0;0.5;;
69;98;Baïla;1996;1990;Alliage;1;57.0;;;0.0;;
70;128;J'entends siffler le train;1962;1960;Anthony Richard;1;303.0;;;1.0;;
71;258;Petite sœur (Ben l'oncle Soul);2010;2010;Ben l'Oncle Soul;4;37.0;;107.0;0.6666666666666666;;
72;259;Soulman;2010;2010;Ben l'Oncle Soul;0;146.0;107.0;107.0;1.0;;
73;260;Je suis de celles;2003;2000;Bénabar;4;148.0;;32.0;0.25;;
74;261;Le dîner;2005;2000;Bénabar;0;121.0;32.0;32.0;0.8;;
75;262;L'effet papillon;2008;2000;Bénabar;0;130.0;;32.0;0.3333333333333333;;
76;264;Paris by night;2014;2010;Bénabar;0;56.0;;32.0;0.2;;
77;265;Politiquement correct;2011;2010;Bénabar;4;49.0;;32.0;0.5;;
78;266;Quatre murs et un toit;2005;2000;Bénabar;3;77.0;;32.0;1.0;;
79;267;Y'a une fille qu'habite chez moi;2001;2000;Bénabar;4;43.0;;32.0;0.2;;
80;268;Vous êtes fous;1990;1990;Benny B & Daddy K;1;200.0;;;0.0;;
81;269;1, 2, 3;2020;2020;Bent Amel;1;;;99.0;0.0;;
82;271;Le droit à l'erreur;2004;2000;Bent Amel;3;74.0;;99.0;0.8571428571428571;;
83;272;Ma philosophie;2004;2000;Bent Amel;2;31.0;155.0;99.0;0.8;;
84;273;Ne retiens pas tes larmes;2005;2000;Bent Amel;2;139.0;99.0;99.0;0.5;;
85;275;Où je vais;2009;2000;Bent Amel;3;31.0;;99.0;0.42857142857142855;;
86;276;Tu n'es plus là;2008;2000;Bent Amel;4;60.0;;99.0;0.0;;
87;280;Celui qui chante;1980;1980;Berger Michel;0;298.0;113.0;36.0;0.5;;
88;285;Le paradis blanc;1990;1990;Berger Michel;2;144.0;101.0;36.0;0.5;;
89;282;Diego (libre dans sa tête);1981;1980;Berger Michel;1;42.0;;36.0;1.0;;
90;283;La groupie du pianiste;1980;1980;Berger Michel;0;92.0;265.0;36.0;1.0;;
91;286;Les princes des villes;1983;1980;Berger Michel;3;121.0;;36.0;0.75;;
92;287;Mademoiselle Chang;1981;1980;Berger Michel;3;45.0;;36.0;0.3333333333333333;;
93;288;Pour me comprendre;1973;1970;Berger Michel;4;69.0;;36.0;1.0;;
94;289;Quelques mots d'amour;1980;1980;Berger Michel;2;51.0;154.0;36.0;0.5;;
95;290;Seras-tu là;1975;1970;Berger Michel;3;42.0;;36.0;0.25;;
96;293;Ces idées-là;1987;1980;Bertignac Louis;1;206.0;;;0.5;;
97;298;Demain (BigFlo et Oli);2018;2010;Bigflo et Oli;4;70.0;;;0.0;;
98;294;La queuleuleu;1987;1980;Bézu;1;98.0;;;0.5;;
99;295;Tout doucement;1985;1980;Bibie;3;81.0;;;0.5;;
100;296;Alors alors;2017;2010;Bigflo et Oli;4;49.0;;;0.16666666666666666;;
101;299;Le Brio (Branchez la guitare);1995;1990;Big Soul;3;32.0;;;0.0;;
102;300;Mangez-moi ! Mangez-moi !;1993;1990;Billy Ze Kick & Les Gamins en Folie;4;113.0;;;1.0;;
103;302;Comment est ta peine;2020;2020;Biolay Benjamin;1;107.0;;;0.0;;
104;303;La superbe;2009;2000;Biolay Benjamin;4;153.0;;;0.0;;
105;305;Ballade de Johnny-Jane;1976;1970;Birkin Jane;1;65.0;;;0.0;;
106;306;Di doo dah;1973;1970;Birkin Jane;4;185.0;;;1.0;;
107;309;Quoi;1985;1980;Birkin Jane;4;270.0;;;0.0;;
108;310;L'amour est un oiseau rebelle;1875;1870;Bizet Georges;1;160.0;;;0.0;;
109;317;Tic-Tac;2017;2010;Black M;4;52.0;;;0.0;;
110;320;Rock amadour;1982;1980;Blanchard Gérard;4;53.0;;;0.25;;
111;322;Un soir de pluie;1987;1980;Blues Trottoir;3;106.0;;;0.75;;
112;323;Coup de blues/soleil;2020;2020;Bon Entendeur;1;48.0;;;0.0;;
113;326;Soirée disco;1995;1990;Boris;1;56.0;;;0.0;;
114;327;Djomb (Bien ou quoi);2020;2020;Bosh;1;57.0;;;0.0;;
115;331;Un jour ou l'autre;2000;2000;Boulay Isabelle;4;147.0;;151.0;0.2;;
116;332;Aimer d'amour;1978;1970;Boule Noire;1;163.0;;;0.0;;
117;333;Allez reste;2019;2010;Boulevard des Airs;3;109.0;;;0.5;;
118;334;Bruxelles;2015;2010;Boulevard des Airs;3;41.0;;;0.5;;
119;339;C'était bien (au p'tit bal perdu);1961;1960;Bourvil;4;112.0;;;0.5;;
120;231;Osez Joséphine;1991;1990;Bashung Alain;3;37.0;;181.0;0.4;;
121;222;Ma vie (Alain Barrière);1964;1960;Barrière Alain;1;186.0;;;0.0;;
122;318;Une autre histoire;1987;1980;Blanc Gérard;2;90.0;137.0;137.0;1.0;;
123;213;Ma plus belle histoire d'amour;1967;1960;Barbara;4;140.0;;108.0;0.3333333333333333;;
124;216;Harley Davidson;1967;1960;Bardot Brigitte;2;119.0;70.0;70.0;0.3333333333333333;;
125;225;Le rital;1983;1980;Barzotti Claude;2;94.0;354.0;354.0;0.75;;
126;243;Stéréo;2012;2010;BB Brunes;3;105.0;;;0.0;;
127;223;Tu t'en vas;1975;1970;Barrière Alain;4;119.0;;;0.0;;
128;237;Cargo;1983;1980;Bauer Axel;0;147.0;92.0;92.0;0.25;;
129;226;Madame;1981;1980;Barzotti Claude;4;65.0;;354.0;0.0;;
130;311;French kiss;2016;2010;Black M;4;66.0;;;0.0;;
131;252;L'orange du marchand;1964;1960;Bécaud Gilbert;1;;;353.0;0.0;;
132;313;Je suis chez moi;2016;2010;Black M;3;36.0;;;0.5;;
133;316;Sur ma route;2014;2010;Black M;0;52.0;;;1.0;;
134;324;L'amour, l'amour, l'amour;2017;2010;Bon Entendeur;4;48.0;;;0.0;;
135;254;Les marchés de Provence;1957;1950;Bécaud Gilbert;1;;;353.0;0.0;;
136;255;Nathalie;1964;1960;Bécaud Gilbert;4;163.0;;353.0;1.0;;
137;1632;Pendant que les champs brûlent;1990;1990;Niagara;3;83.0;;80.0;0.3333333333333333;;
138;217;La madrague;1962;1960;Bardot Brigitte;4;105.0;;70.0;1.0;;
139;328;Dadidou;2018;2010;Bouchez Élodie;1;185.0;;;0.0;;
140;1633;Quand la ville dort;1988;1980;Niagara;4;53.0;;80.0;0.25;;
141;1635;Fio Maravilha;1973;1970;Nicoletta;1;226.0;;122.0;0.0;;
142;1639;Les volets clos;1973;1970;Nicoletta;4;36.0;;122.0;0.0;;
143;1638;La musique;1967;1960;Nicoletta;2;36.0;122.0;122.0;0.5;;
144;1641;Mamy blue;1971;1970;Nicoletta;3;99.0;;122.0;0.5;;
145;256;La parisienne (Marie-Paule Belle);1976;1970;Belle Marie-Paule;0;60.0;;;0.5;;
146;219;Un enfant de toi;1987;1980;Barney Phil;4;165.0;;;1.0;;
147;1230;Le chemin;2002;2000;Kyo;2;121.0;154.0;154.0;1.0;;
148;214;A toutes les filles;1990;1990;Barbelivien Didier;2;125.0;36.0;36.0;0.3333333333333333;;
149;279;Ça balance pas mal à Paris;1976;1970;Berger Michel;4;163.0;;36.0;0.0;;
150;215;Bonnie and Clyde;1968;1960;Bardot Brigitte;1;232.0;;70.0;0.5;;
151;236;À ma place;2000;2000;Bauer Axel;0;130.0;;92.0;0.7142857142857143;;
152;355;La chasse aux papillons;1952;1950;Brassens Georges;1;;;214.0;0.0;;
153;356;La mauvaise réputation;1952;1950;Brassens Georges;1;182.0;;214.0;0.5;;
154;359;Les amoureux des bancs publics;1954;1950;Brassens Georges;1;182.0;;214.0;0.5;;
155;360;Les copains d'abord;1964;1960;Brassens Georges;2;36.0;214.0;214.0;1.0;;
156;361;Les sabots d'Hélène;1954;1950;Brassens Georges;4;147.0;;214.0;0.0;;
157;362;L'orage;1960;1960;Brassens Georges;1;;;214.0;0.0;;
158;363;Une jolie fleur;1955;1950;Brassens Georges;1;100.0;;214.0;0.6666666666666666;;
159;364;Amsterdam;1964;1960;Brel Jacques;2;143.0;100.0;100.0;1.0;;
160;366;La chanson des vieux amants;1967;1960;Brel Jacques;1;41.0;;100.0;1.0;;
161;371;Madeleine;1962;1960;Brel Jacques;4;48.0;;100.0;0.25;;
162;372;Mathilde;1964;1960;Brel Jacques;4;83.0;;100.0;0.25;;
163;373;Ne me quitte pas;1959;1950;Brel Jacques;1;;;100.0;0.0;;
164;375;Vesoul;1968;1960;Brel Jacques;3;41.0;;100.0;0.3333333333333333;;
165;382;Viens à Saint Germain;1991;1990;Brillant Dany;4;41.0;;78.0;0.25;;
166;384;Le frunkp;2003;2000;Brown Alphonse;3;85.0;;;0.75;;
167;1320;Chienne d'idée;1994;1990;Le Forestier Maxime;1;344.0;;48.0;0.0;;
168;1321;L'éducation sentimentale;1972;1970;Le Forestier Maxime;4;49.0;;48.0;0.5;;
169;1322;Mon frère (Maxime Leforestier);1971;1970;Le Forestier Maxime;4;184.0;127.0;48.0;0.5;;
170;1323;Né quelque part;1987;1980;Le Forestier Maxime;1;66.0;;48.0;0.5;;
171;389;Alors regarde;1989;1980;Bruel Patrick;0;37.0;302.0;60.0;0.6666666666666666;;
172;390;Au café des délices;1999;1990;Bruel Patrick;0;34.0;;60.0;1.0;;
173;392;Comment ça va pour vous ?;1985;1980;Bruel Patrick;4;48.0;;60.0;0.3333333333333333;;
174;393;Décalé;1989;1980;Bruel Patrick;1;135.0;;60.0;0.0;;
175;394;J'm'attendais pas à toi;2006;2000;Bruel Patrick;1;48.0;;60.0;0.0;;
176;395;J'te l'dis quand même;1989;1980;Bruel Patrick;2;78.0;143.0;60.0;0.75;;
177;397;Lequel de nous;2012;2010;Bruel Patrick;1;267.0;;60.0;0.5;;
178;398;Marre de cette nana-là;1983;1980;Bruel Patrick;3;48.0;;60.0;0.6666666666666666;;
179;399;Mon amant de Saint-Jean;2002;2000;Bruel Patrick;0;71.0;276.0;60.0;0.5;;
180;400;Pas eu le temps;2018;2010;Bruel Patrick;4;78.0;;60.0;0.0;;
181;401;Place des Grands Hommes;1990;1990;Bruel Patrick;0;50.0;;60.0;1.0;;
182;402;Pour la vie;2000;2000;Bruel Patrick;3;44.0;;60.0;0.5;;
183;403;Qui a le droit;1991;1990;Bruel Patrick;3;83.0;;60.0;0.6666666666666666;;
184;404;Le plus beau du quartier;2002;2000;Bruni Carla;4;65.0;;;0.0;;
185;405;Quelqu'un m'a dit;2002;2000;Bruni Carla;3;39.0;;;0.5;;
186;406;Raphaël;2002;2000;Bruni Carla;4;48.0;;;1.0;;
187;407;C'est moi;1974;1970;C. Jérôme;4;109.0;;44.0;0.25;;
188;408;Et tu danses avec lui;1985;1980;C. Jérôme;2;78.0;44.0;44.0;0.5;;
189;409;Himalaya;1972;1970;C. Jérôme;1;;;44.0;0.0;;
190;410;Kiss me;1972;1970;C. Jérôme;3;93.0;;44.0;0.0;;
191;411;Animal;1989;1980;Cabrel Francis;4;56.0;;34.0;1.0;;
192;413;Encore et encore;1985;1980;Cabrel Francis;0;97.0;;34.0;1.0;;
193;353;Fernande;1972;1970;Brassens Georges;1;;;214.0;0.0;;
194;414;Il faudra leur dire;1987;1980;Cabrel Francis;4;105.0;;34.0;0.6666666666666666;;
195;415;Je l'aime à mourir;1979;1970;Cabrel Francis;3;127.0;;34.0;0.6666666666666666;;
196;416;Je t'aimais, je t'aime, je t'aimerai;1994;1990;Cabrel Francis;2;63.0;227.0;34.0;0.6666666666666666;;
197;417;La cabane du pêcheur;1994;1990;Cabrel Francis;3;94.0;;34.0;0.6666666666666666;;
198;421;Les chemins de traverse;1979;1970;Cabrel Francis;1;;;34.0;0.0;;
199;422;Les murs de poussière;1977;1970;Cabrel Francis;3;90.0;;34.0;0.3333333333333333;;
200;425;Samedi soir sur la Terre;1994;1990;Cabrel Francis;1;182.0;;34.0;0.0;;
201;426;Sarbacane;1989;1980;Cabrel Francis;0;42.0;;34.0;0.8;;
202;428;Tout le monde y pense;1990;1990;Cabrel Francis;1;71.0;;34.0;0.0;;
203;429;C'est quand le bonheur;2003;2000;Cali;3;94.0;;;0.3333333333333333;;
204;430;Elle m'a dit;2003;2000;Cali;4;135.0;;;0.4;;
205;431;Je m'en vais (Cali);2005;2000;Cali;3;59.0;;;0.2;;
206;434;Avant toi (Calogero);2015;2010;Calogero;1;;;53.0;0.0;;
207;435;Celui d'en bas;2020;2020;Calogero;1;;;53.0;0.0;;
208;437;En apesanteur;2002;2000;Calogero;0;36.0;352.0;53.0;0.8;MC;437.0
209;438;Face à la mer;2004;2000;Calogero;3;31.0;;53.0;0.16666666666666666;;
210;440;Le portrait;2014;2010;Calogero;4;332.0;;53.0;1.0;;
211;441;On fait comme si;2020;2020;Calogero;1;;;53.0;0.0;;
212;443;Prendre racine;2003;2000;Calogero;0;59.0;;53.0;0.3333333333333333;;
213;447;Ta douleur;2005;2000;Camille;4;52.0;;;1.0;;
214;448;Mourir les sirènes;1986;1980;Canada;1;97.0;;;0.0;;
215;450;C'est une chanson;2018;2010;Capéo Claudio;3;67.0;;43.0;0.0;;
216;452;Dis-le-moi;2017;2010;Capéo Claudio;4;101.0;;43.0;0.3333333333333333;;
217;453;Ma jolie;2019;2010;Capéo Claudio;4;41.0;;43.0;0.0;;
218;455;Ta main (Claudio Capéo);2018;2010;Capéo Claudio;3;176.0;;43.0;0.3333333333333333;;
219;456;Un homme debout;2016;2010;Capéo Claudio;0;67.0;;43.0;1.0;;
220;458;Ma petite fille de rêve;1974;1970;Caradec Jean-Michel;4;90.0;;;0.0;;
221;461;Big bisous;1977;1970;Carlos;1;202.0;;;1.0;;
222;462;La cantine;1972;1970;Carlos;4;122.0;;;1.0;;
223;470;La Carioca;1994;1990;Chabat Alain;4;351.0;;;0.0;;
224;471;Adieu mon bébé chanteur;1974;1970;Chamfort Alain;1;226.0;;98.0;0.0;;
225;472;Bambou;1981;1980;Chamfort Alain;4;49.0;;98.0;0.0;;
226;473;Géant;1979;1970;Chamfort Alain;4;67.0;;98.0;0.3333333333333333;;
227;2308;Marie-Jeanne;1990;1990;Sardou Michel;1;;;66.0;0.0;;
228;432;1987;2018;2010;Calogero;4;69.0;;53.0;1.0;;
229;442;Pomme C;2007;2000;Calogero;3;48.0;289.0;53.0;0.75;;
230;466;Senor météo;1974;1970;Carlos;4;149.0;;;0.5;;
231;346;Laisse-moi t'aimer;1970;1970;Brant Mike;2;135.0;106.0;50.0;0.75;;
232;436;C'est dit;2009;2000;Calogero;2;128.0;53.0;53.0;0.6;;
233;391;Casser la voix;1989;1980;Bruel Patrick;0;116.0;60.0;60.0;0.5;;
234;446;Yalla;2004;2000;Calogero;2;144.0;101.0;53.0;1.0;;
235;343;C'est comme ça que je t'aime;1974;1970;Brant Mike;4;186.0;;50.0;1.0;;
236;344;C'est ma prière;1972;1970;Brant Mike;1;85.0;50.0;50.0;1.0;;
237;345;Dis-lui;1975;1970;Brant Mike;1;39.0;;50.0;0.5;;
238;230;Madame rêve;1991;1990;Bashung Alain;1;;;181.0;0.0;;
239;418;La corrida;1994;1990;Cabrel Francis;2;101.0;34.0;34.0;0.5;;
240;232;Résidents de la République;2008;2000;Bashung Alain;4;48.0;;181.0;0.6666666666666666;;
241;233;S.O.S. amor;1984;1980;Bashung Alain;1;175.0;;181.0;0.0;;
242;350;Auprès de mon arbre;1955;1950;Brassens Georges;4;57.0;;214.0;0.0;;
243;245;L'eau vive;1958;1950;Béart Guy;4;142.0;;;0.25;;
244;246;La complainte du phoque en Alaska;1975;1970;Beau Dommage;4;41.0;;;0.0;;
245;247;C'est en septembre;1978;1970;Bécaud Gilbert;1;172.0;;353.0;0.0;;
246;250;Je reviens te chercher;1968;1960;Bécaud Gilbert;4;101.0;;353.0;0.0;;
247;251;L'important c'est la rose;1967;1960;Bécaud Gilbert;4;107.0;;353.0;0.0;;
248;349;Rien qu'une larme;1973;1970;Brant Mike;3;57.0;;50.0;0.6666666666666666;;
249;412;C'est écrit;1989;1980;Cabrel Francis;2;43.0;351.0;34.0;1.0;;
250;351;Brave Margot;1953;1950;Brassens Georges;4;66.0;;214.0;0.5;;
251;509;Señorita;1974;1970;Christophe;4;127.0;;161.0;0.25;;
252;510;Succès fou;1983;1980;Christophe;3;101.0;;161.0;0.3333333333333333;;
253;513;Marylène;1975;1970;Circus Martin;3;50.0;;;0.25;;
254;517;Cœur de rocker;1982;1980;Clerc Julien;0;38.0;;45.0;0.5;;
255;520;Fais-moi une place;1990;1990;Clerc Julien;4;35.0;;45.0;0.5;;
256;521;Femmes je vous aime;1982;1980;Clerc Julien;2;52.0;217.0;45.0;1.0;;
257;522;Hélène (Julien Clerc);1987;1980;Clerc Julien;1;116.0;;45.0;0.3333333333333333;;
258;523;Je t'aime etc;2017;2010;Clerc Julien;1;55.0;;45.0;0.0;;
259;524;La Californie;1969;1960;Clerc Julien;1;269.0;;45.0;1.0;;
260;525;La cavalerie;1968;1960;Clerc Julien;4;356.0;;45.0;1.0;30;525.0
261;527;Lili voulait aller danser;1982;1980;Clerc Julien;0;106.0;45.0;45.0;1.0;;
262;530;Niagara;1971;1970;Clerc Julien;1;125.0;;45.0;0.0;;
263;531;Partir;1977;1970;Clerc Julien;1;139.0;;45.0;0.0;;
264;532;Quand je joue;1980;1980;Clerc Julien;4;189.0;;45.0;0.3333333333333333;;
265;535;This Melody;1975;1970;Clerc Julien;1;;;45.0;0.0;;
266;536;Utile;1992;1990;Clerc Julien;1;;;45.0;0.0;;
267;537;Le coup de soleil;1979;1970;Cocciante Richard;3;94.0;;;1.0;;
268;538;Marguerite;1978;1970;Cocciante Richard;1;58.0;;;0.0;;
269;541;Comme des enfants;2009;2000;Cœur de Pirate;3;48.0;;;1.0;;
270;542;Ensemble (Cœur de Pirate);2011;2010;Cœur de Pirate;4;58.0;;;0.5;;
271;543;Golden baby;2012;2010;Cœur de Pirate;4;49.0;;;0.2;;
272;545;Oh là;2012;2010;Conrad Brice;1;283.0;;;0.0;;
273;546;Cho ka ka o;1985;1980;Cordy Annie;3;52.0;;69.0;0.2;;
274;547;Frida oum papa;1975;1970;Cordy Annie;1;;;69.0;0.0;;
275;548;Hello Dolly;1964;1960;Cordy Annie;1;;;69.0;0.0;;
276;550;Tata Yoyo;1980;1980;Cordy Annie;2;95.0;69.0;69.0;0.3333333333333333;;
277;551;Avec classe;2002;2000;Corneille;4;74.0;;93.0;0.5;;
278;553;Seul au monde;2004;2000;Corneille;4;45.0;;93.0;0.25;;
279;554;J'aime regarder les filles;1981;1980;Coutin Patrick;1;52.0;162.0;162.0;0.6666666666666666;;
280;555;Comme un avion sans aile;1981;1980;Couture Charlélie;1;199.0;;;1.0;;
281;557;Parlez-moi de lui;1973;1970;Croisille Nicole;4;77.0;;45.0;0.25;;
282;558;Téléphone-moi;1976;1970;Croisille Nicole;3;59.0;;45.0;0.5;;
283;560;Une femme avec toi;1975;1970;Croisille Nicole;2;80.0;45.0;45.0;1.0;;
284;562;Danser;2017;2010;Cuxi Lisandro;1;157.0;;;0.0;;
285;566;Ma vie (Dadju);2020;2020;Dadju;4;48.0;;;0.0;;
286;567;Reine;2017;2010;Dadju;4;58.0;;;0.6666666666666666;;
287;568;Bleu comme toi;1988;1980;Daho Étienne;1;57.0;;;0.0;;
288;570;Comme un igloo;1991;1990;Daho Étienne;4;41.0;;;0.5;;
289;571;Des attractions désastre;1991;1990;Daho Étienne;4;32.0;;;0.0;;
290;572;Des heures hindoues;1988;1980;Daho Étienne;4;70.0;;;0.0;;
291;573;Duel au soleil;1986;1980;Daho Étienne;4;108.0;;;0.16666666666666666;;
292;575;If;2004;2000;Daho Étienne;1;209.0;;;1.0;;
293;576;Le premier jour;1998;1990;Daho Étienne;3;83.0;;;0.6666666666666666;;
294;577;Tombé pour la France;1985;1980;Daho Étienne;4;95.0;;;0.5;;
295;1324;Passer ma route;1995;1990;Le Forestier Maxime;1;;;48.0;0.0;;
296;1325;San Francisco;1972;1970;Le Forestier Maxime;2;90.0;48.0;48.0;0.5;;
297;1326;Les moulins de mon cœur;1968;1960;Legrand Michel;4;98.0;;;0.5;;
298;1328;1990;1991;1990;Leloup Jean;4;48.0;;;0.3333333333333333;;
299;1330;Écris l'histoire;2006;2000;Lemarchal Grégory;0;114.0;228.0;228.0;1.0;;
300;1331;Le lien;2007;2000;Lemarchal Grégory;4;73.0;;228.0;0.0;;
301;1332;Les souliers verts;1998;1990;Lemay Lynda;4;224.0;;;0.5;;
302;1334;La ballade des gens heureux;1975;1970;Lenorman Gérard;2;137.0;85.0;85.0;0.75;;
303;1335;Michèle;1976;1970;Lenorman Gérard;3;137.0;;85.0;0.6666666666666666;;
304;1336;Si j'étais président;1980;1980;Lenorman Gérard;3;37.0;;85.0;0.4;;
305;1337;Voici les clés;1976;1970;Lenorman Gérard;0;45.0;;85.0;0.5;;
306;594;Besame mucho;1976;1970;Dalida;4;48.0;;74.0;0.0;;
307;595;Comme disait Mistinguett;1979;1970;Dalida;3;35.0;;74.0;0.0;;
308;598;Il venait d'avoir 18 ans;1973;1970;Dalida;2;77.0;134.0;74.0;1.0;;
309;503;Daisy;1976;1970;Christophe;4;98.0;;161.0;0.0;;
310;599;Itsi bitsi petit bikini;1960;1960;Dalida;0;56.0;;74.0;0.6666666666666666;;
311;600;J'attendrai (Dalida);1975;1970;Dalida;1;41.0;;74.0;0.0;;
312;603;Les enfants du Pirée;1960;1960;Dalida;1;;;74.0;0.0;;
313;604;Mourir sur scène;1983;1980;Dalida;2;358.0;98.0;74.0;0.0;;
314;605;Paroles paroles;1973;1970;Dalida;3;44.0;;74.0;0.0;;
315;606;Pour ne pas vivre seul;1972;1970;Dalida;1;;;74.0;0.0;;
316;607;Salma ya salama;1977;1970;Dalida;4;83.0;;74.0;0.25;;
317;564;Bobo au cœur;2019;2010;Dadju;4;38.0;;;0.5;;
318;529;Mélissa;1984;1980;Clerc Julien;2;125.0;170.0;45.0;1.0;30;529.0
319;602;Le temps des fleurs;1968;1960;Dalida;2;184.0;74.0;74.0;0.5;;
